Timestamp,temperature_2m_max,precipitation_sum,windspeed_10m_max,shortwave_radiation_sum,3_day_rainfall,7_day_rainfall
2021-03-14,31.3,0.0,13.2,23.31,7.3,7.3
2021-03-15,32.2,0.0,14.7,23.05,4.8,7.3
2021-03-16,33.1,0.0,14.1,23.64,0.0,7.3
2021-03-17,33.6,0.0,14.8,21.53,0.0,7.3
2021-03-18,34.2,0.0,13.4,22.57,0.0,7.3
2021-03-19,34.4,0.0,9.0,21.82,0.0,4.8
2021-03-20,33.4,0.0,15.6,20.9,0.0,0.0
2021-03-21,34.3,0.0,14.5,22.46,0.0,0.0
2021-03-22,34.9,0.0,11.4,22.05,0.0,0.0
2021-03-23,35.8,0.8,13.0,19.95,0.8,0.8
2021-03-24,35.0,0.0,16.4,22.77,0.8,0.8
2021-03-25,34.5,0.0,9.2,21.91,0.8,0.8
2021-03-26,35.3,0.0,17.3,24.3,0.0,0.8
2021-03-27,34.4,0.0,13.4,23.8,0.0,0.8
2021-03-28,35.5,0.0,12.3,23.76,0.0,0.8
2021-03-29,36.1,0.0,18.3,22.4,0.0,0.8
2021-03-30,38.4,0.0,22.9,24.65,0.0,0.0
2021-03-31,37.4,0.0,22.3,25.62,0.0,0.0
2021-04-01,37.3,0.0,17.1,25.76,0.0,0.0
2021-04-02,37.0,0.0,13.7,25.77,0.0,0.0
2021-04-03,36.4,0.0,15.3,22.1,0.0,0.0
2021-04-04,35.7,0.0,12.6,23.36,0.0,0.0
2021-04-05,35.9,0.0,14.1,25.35,0.0,0.0
2021-04-06,36.5,0.0,12.1,22.97,0.0,0.0
2021-04-07,36.7,0.0,13.5,20.98,0.0,0.0
2021-04-08,36.5,0.0,17.9,21.4,0.0,0.0
2021-04-09,33.4,0.0,12.3,14.27,0.0,0.0
2021-04-10,34.9,5.3,10.7,20.43,5.3,5.3
2021-04-11,36.1,2.3,21.9,19.98,7.6,7.6
2021-04-12,34.8,0.2,17.7,21.45,7.8,7.8
2021-04-13,36.1,0.0,13.0,25.24,2.5,7.8
2021-04-14,36.3,0.0,15.8,21.36,0.2,7.8
2021-04-15,35.1,0.0,23.0,18.8,0.0,7.8
2021-04-16,34.0,0.0,18.1,18.34,0.0,7.8
2021-04-17,36.1,0.0,11.3,23.08,0.0,2.5
2021-04-18,33.7,0.5,15.8,21.28,0.5,0.7
2021-04-19,35.0,0.0,14.1,22.72,0.5,0.5
2021-04-20,36.0,0.0,12.9,21.72,0.5,0.5
2021-04-21,36.9,0.2,22.4,21.07,0.2,0.7
2021-04-22,36.5,0.0,11.8,21.44,0.2,0.7
2021-04-23,35.0,0.0,11.2,23.79,0.2,0.7
2021-04-24,36.4,0.0,11.7,24.91,0.0,0.7
2021-04-25,37.0,0.0,14.8,22.36,0.0,0.2
2021-04-26,37.5,0.0,13.4,25.25,0.0,0.2
2021-04-27,37.3,0.0,11.7,26.37,0.0,0.2
2021-04-28,37.8,0.0,10.5,25.35,0.0,0.0
2021-04-29,37.3,0.0,20.2,22.48,0.0,0.0
2021-04-30,36.3,0.1,14.0,23.01,0.1,0.1
2021-05-01,36.1,0.0,16.3,23.82,0.1,0.1
2021-05-02,36.3,0.0,14.1,19.93,0.1,0.1
2021-05-03,33.7,1.6,15.7,20.8,1.6,1.7000000000000002
2021-05-04,32.2,13.4,21.1,19.84,15.0,15.100000000000001
2021-05-05,33.3,3.5,13.2,22.56,18.5,18.6
2021-05-06,34.2,3.3,10.5,22.44,20.2,21.9
2021-05-07,31.2,4.6,11.4,20.89,11.399999999999999,26.4
2021-05-08,31.8,0.7,11.9,22.81,8.6,27.099999999999998
2021-05-09,33.7,9.7,12.5,21.2,15.0,36.8
2021-05-10,32.3,1.6,12.1,22.88,12.0,36.8
2021-05-11,30.3,0.9,19.2,20.98,12.200000000000001,24.299999999999997
2021-05-12,33.5,3.9,12.3,22.62,6.400000000000002,24.699999999999996
2021-05-13,31.4,6.0,14.0,17.78,10.800000000000002,27.4
2021-05-14,34.1,0.0,14.4,23.58,9.900000000000002,22.799999999999997
2021-05-15,34.7,0.7,13.2,21.36,6.700000000000002,22.8
2021-05-16,35.4,3.1,13.3,21.59,3.8000000000000016,16.2
2021-05-17,35.5,0.0,8.0,23.79,3.8000000000000016,14.599999999999998
2021-05-18,34.9,0.1,10.7,22.36,3.2000000000000015,13.799999999999999
2021-05-19,35.0,0.0,9.0,21.23,0.10000000000000178,9.899999999999999
2021-05-20,34.5,10.6,15.0,22.18,10.700000000000001,14.499999999999998
2021-05-21,31.7,17.2,9.0,20.0,27.8,31.699999999999996
2021-05-22,33.6,0.1,9.8,23.33,27.900000000000002,31.1
2021-05-23,34.0,0.0,12.7,25.06,17.300000000000004,28.0
2021-05-24,33.5,0.0,19.8,22.5,0.1,28.0
2021-05-25,28.0,15.4,23.6,11.36,15.4,43.3
2021-05-26,23.2,171.9,35.1,1.37,187.3,215.2
2021-05-27,25.1,60.7,27.8,6.44,248.0,265.3
2021-05-28,32.7,0.2,14.5,23.34,232.8,248.3
2021-05-29,34.2,0.5,13.6,24.15,61.400000000000006,248.70000000000002
2021-05-30,33.7,0.2,12.5,22.96,0.9,248.9
2021-05-31,34.1,0.0,13.9,22.52,0.7,248.9
2021-06-01,34.0,0.6,9.8,19.16,0.8,234.10000000000002
2021-06-02,32.5,0.7,10.0,18.89,1.2999999999999998,62.900000000000006
2021-06-03,32.1,0.8,8.3,21.42,2.1,3.0
2021-06-04,33.6,0.1,11.7,22.89,1.5999999999999999,2.9
2021-06-05,33.7,0.1,15.5,23.68,1.0,2.5
2021-06-06,33.2,1.5,15.0,22.61,1.7,3.8
2021-06-07,34.3,0.9,17.6,22.81,2.5,4.7
2021-06-08,32.3,8.1,16.6,21.7,10.5,12.2
2021-06-09,30.4,6.2,14.3,14.28,15.2,17.7
2021-06-10,30.2,20.4,10.1,14.48,34.699999999999996,37.3
2021-06-11,29.5,9.2,8.1,13.43,35.8,46.39999999999999
2021-06-12,28.8,20.0,12.4,14.17,49.599999999999994,66.3
2021-06-13,28.5,18.4,7.9,11.52,47.599999999999994,83.19999999999999
2021-06-14,28.6,26.6,13.0,9.54,65.0,108.9
2021-06-15,26.6,38.0,19.0,5.97,83.0,138.8
2021-06-16,25.2,43.8,22.0,6.06,108.4,176.4
2021-06-17,25.1,26.8,20.4,5.12,108.6,182.8
2021-06-18,26.8,20.4,15.8,9.92,90.99999999999999,194.0
2021-06-19,25.9,2.9,23.6,7.3,50.099999999999994,176.9
2021-06-20,28.7,2.3,18.1,10.39,25.59999999999999,160.8
2021-06-21,31.6,2.1,13.7,19.69,7.299999999999993,136.3
2021-06-22,28.1,5.1,11.2,9.83,9.499999999999993,103.39999999999999
2021-06-23,29.3,17.6,11.5,15.94,24.799999999999994,77.2
2021-06-24,28.6,1.4,17.4,18.31,24.099999999999994,51.800000000000004
2021-06-25,29.4,4.2,11.0,17.96,23.199999999999996,35.6
2021-06-26,29.1,4.8,9.5,15.97,10.399999999999991,37.5
2021-06-27,30.4,2.2,15.6,21.54,11.199999999999992,37.4
2021-06-28,31.4,2.5,11.7,21.55,9.499999999999993,37.800000000000004
2021-06-29,30.7,0.0,17.4,19.8,4.699999999999993,32.7
2021-06-30,31.4,0.3,22.2,21.27,2.7999999999999927,15.4
2021-07-01,32.0,1.6,17.3,20.99,1.899999999999993,15.6
2021-07-02,28.9,2.2,20.0,15.25,4.099999999999993,13.600000000000001
2021-07-03,29.1,0.9,17.1,15.51,4.699999999999994,9.7
2021-07-04,28.6,16.1,15.1,14.22,19.199999999999996,23.6
2021-07-05,30.0,2.8,11.2,16.08,19.799999999999997,23.900000000000002
2021-07-06,30.9,5.0,10.0,17.06,23.899999999999995,28.900000000000002
2021-07-07,32.0,29.2,13.1,17.86,36.99999999999999,57.8
2021-07-08,27.6,12.3,14.1,9.1,46.5,68.5
2021-07-09,28.6,11.6,9.3,17.06,53.099999999999994,77.89999999999999
2021-07-10,29.9,3.0,11.0,17.54,26.89999999999999,80.0
2021-07-11,29.8,6.5,13.0,18.42,21.099999999999994,70.39999999999999
2021-07-12,29.9,10.1,15.6,16.64,19.599999999999994,77.7
2021-07-13,28.9,5.7,15.8,17.84,22.299999999999994,78.4
2021-07-14,29.3,3.1,18.1,19.49,18.89999999999999,52.3
2021-07-15,29.8,1.2,14.8,20.43,9.999999999999993,41.2
2021-07-16,31.2,0.7,10.4,20.12,4.999999999999993,30.299999999999997
2021-07-17,31.1,4.3,8.3,18.36,6.199999999999992,31.599999999999998
2021-07-18,31.8,8.7,11.2,21.95,13.699999999999992,33.8
2021-07-19,30.5,5.4,11.2,14.54,18.39999999999999,29.1
2021-07-20,29.4,7.6,11.6,10.03,21.699999999999992,31.0
2021-07-21,27.4,24.0,12.6,11.18,36.99999999999999,51.9
2021-07-22,29.5,7.8,15.1,18.08,39.39999999999999,58.49999999999999
2021-07-23,25.4,56.2,23.3,4.92,88.0,114.0
2021-07-24,29.6,4.0,15.8,14.44,68.0,113.7
2021-07-25,30.7,1.5,14.8,19.16,61.699999999999996,106.5
2021-07-26,29.9,1.1,24.5,18.49,6.5999999999999925,102.19999999999999
2021-07-27,26.0,12.8,21.2,7.59,15.399999999999993,107.4
2021-07-28,26.9,3.2,28.0,15.2,17.099999999999994,86.6
2021-07-29,27.8,10.4,24.1,14.85,26.39999999999999,89.2
2021-07-30,24.9,19.8,26.1,6.33,33.39999999999999,52.8
2021-07-31,28.0,7.3,24.7,13.68,37.49999999999999,56.1
2021-08-01,29.4,1.0,19.5,17.15,28.099999999999994,55.6
2021-08-02,29.1,1.7,17.4,13.11,9.999999999999993,56.199999999999996
2021-08-03,28.3,1.0,19.7,12.11,3.699999999999993,44.4
2021-08-04,28.3,6.5,15.4,12.66,9.199999999999992,47.7
2021-08-05,28.6,4.3,11.9,12.99,11.799999999999994,41.6
2021-08-06,30.4,4.6,12.7,17.25,15.399999999999991,26.4
2021-08-07,29.0,10.2,14.1,15.38,19.09999999999999,29.299999999999997
2021-08-08,28.7,5.0,14.4,12.2,19.79999999999999,33.3
2021-08-09,29.6,2.2,18.0,18.37,17.39999999999999,33.8
2021-08-10,30.3,3.4,18.4,19.71,10.599999999999993,36.199999999999996
2021-08-11,30.4,1.0,14.3,19.81,6.5999999999999925,30.7
2021-08-12,29.5,4.3,14.4,16.36,8.699999999999992,30.699999999999996
2021-08-13,30.4,10.6,10.0,14.88,15.899999999999993,36.7
2021-08-14,30.9,12.9,8.9,16.54,27.799999999999994,39.4
2021-08-15,29.3,6.9,9.4,16.08,30.39999999999999,41.3
2021-08-16,30.9,4.3,12.3,19.85,24.099999999999994,43.4
2021-08-17,29.1,5.4,13.1,16.13,16.599999999999994,45.4
2021-08-18,26.6,6.2,9.1,7.66,15.899999999999995,50.6
2021-08-19,28.8,18.5,10.9,14.75,30.099999999999994,64.80000000000001
2021-08-20,28.6,4.5,16.6,16.66,29.199999999999996,58.7
2021-08-21,30.0,0.5,13.0,18.1,23.499999999999993,46.300000000000004
2021-08-22,30.7,4.5,11.0,20.29,9.499999999999993,43.900000000000006
2021-08-23,30.2,4.0,14.3,19.36,8.999999999999993,43.6
2021-08-24,29.5,4.3,15.1,16.58,12.799999999999994,42.5
2021-08-25,30.7,3.3,16.6,18.03,11.599999999999993,39.6
2021-08-26,28.2,3.6,13.6,10.82,11.199999999999992,24.7
2021-08-27,28.9,9.2,9.0,11.98,16.09999999999999,29.4
2021-08-28,29.4,12.6,13.7,16.43,25.39999999999999,41.5
2021-08-29,29.1,3.3,17.8,18.01,25.09999999999999,40.3
2021-08-30,28.6,4.8,17.8,15.91,20.69999999999999,41.099999999999994
2021-08-31,28.5,4.2,18.2,18.0,12.29999999999999,41.0
2021-09-01,30.4,1.1,9.8,20.5,10.09999999999999,38.8
2021-09-02,30.6,0.2,7.3,18.39,5.499999999999991,35.4
2021-09-03,31.1,2.3,7.6,19.25,3.599999999999991,28.5
2021-09-04,30.5,3.6,9.4,18.97,6.099999999999991,19.5
2021-09-05,31.0,3.8,12.6,21.21,9.69999999999999,20.0
2021-09-06,28.7,7.9,27.1,17.31,15.29999999999999,23.1
2021-09-07,27.4,7.6,22.4,16.27,19.29999999999999,26.5
2021-09-08,27.2,10.8,18.2,12.9,26.29999999999999,36.2
2021-09-09,28.8,9.4,6.9,14.89,27.79999999999999,45.4
2021-09-10,29.7,6.5,8.0,19.12,26.69999999999999,49.6
2021-09-11,26.9,30.3,22.3,8.84,46.19999999999999,76.3
2021-09-12,28.5,21.3,19.1,16.03,58.099999999999994,93.8
2021-09-13,25.3,77.4,32.0,6.56,129.0,163.3
2021-09-14,26.7,58.7,30.2,6.98,157.39999999999998,214.4
2021-09-15,29.0,18.4,14.8,8.14,154.5,222.0
2021-09-16,28.4,8.5,9.7,12.64,85.6,221.10000000000002
2021-09-17,29.9,1.9,8.3,18.55,28.799999999999983,216.50000000000003
2021-09-18,29.8,9.4,10.8,13.71,19.799999999999986,195.6
2021-09-19,28.0,8.9,7.3,9.66,20.19999999999999,183.2
2021-09-20,27.0,11.0,8.9,10.29,29.29999999999999,116.8
2021-09-21,25.5,45.5,19.5,6.88,65.39999999999999,103.6
2021-09-22,25.6,24.1,13.7,5.99,80.6,109.3
2021-09-23,28.4,2.7,14.4,15.86,72.3,103.50000000000001
2021-09-24,30.0,0.7,9.8,20.09,27.499999999999993,102.30000000000001
2021-09-25,30.3,1.8,14.8,19.59,5.199999999999993,94.7
2021-09-26,29.2,5.3,22.7,18.21,7.799999999999993,91.10000000000001
2021-09-27,28.2,5.9,17.0,15.62,12.999999999999993,86.00000000000001
2021-09-28,29.0,8.3,11.8,13.72,19.499999999999993,48.800000000000004
2021-09-29,28.5,5.1,11.6,12.78,19.299999999999994,29.8
2021-09-30,27.4,16.8,13.5,10.08,30.199999999999996,43.900000000000006
2021-10-01,30.0,6.6,11.0,16.67,28.499999999999993,49.8
2021-10-02,28.9,0.5,15.8,13.34,23.89999999999999,48.5
2021-10-03,30.5,5.0,14.4,18.44,12.099999999999993,48.2
2021-10-04,30.8,2.9,10.3,19.33,8.399999999999993,45.199999999999996
2021-10-05,29.6,4.7,7.9,13.98,12.599999999999993,41.6
2021-10-06,29.2,1.8,5.2,16.89,9.399999999999993,38.3
2021-10-07,30.6,0.7,6.9,18.93,7.199999999999992,22.2
2021-10-08,30.2,1.7,7.9,18.01,4.199999999999993,17.3
2021-10-09,30.6,0.0,8.0,19.48,2.3999999999999932,16.8
2021-10-10,30.7,0.0,6.6,19.53,1.6999999999999929,11.799999999999999
2021-10-11,30.1,0.7,8.2,18.04,0.6999999999999929,9.6
2021-10-12,30.4,1.2,7.0,18.03,1.8999999999999928,6.1
2021-10-13,31.3,0.0,10.2,20.17,1.8999999999999928,4.3
2021-10-14,27.4,2.9,13.1,10.77,4.0999999999999925,6.5
2021-10-15,30.4,1.7,13.1,18.1,4.5999999999999925,6.5
2021-10-16,29.8,2.8,13.7,13.78,7.399999999999992,9.3
2021-10-17,25.4,10.9,17.3,7.26,15.399999999999993,20.2
2021-10-18,24.4,25.3,10.1,3.6,38.99999999999999,44.8
2021-10-19,28.2,11.2,11.9,11.87,47.39999999999999,54.8
2021-10-20,29.4,1.1,11.5,17.38,37.599999999999994,55.9
2021-10-21,29.1,0.0,14.1,18.87,12.299999999999995,53.0
2021-10-22,28.8,0.0,13.3,20.93,1.0999999999999965,51.300000000000004
2021-10-23,28.7,0.0,9.3,20.73,0.0,48.5
2021-10-24,28.2,0.0,6.8,20.18,0.0,37.6
2021-10-25,28.1,0.0,7.2,18.71,0.0,12.299999999999999
2021-10-26,27.9,0.0,8.2,18.41,0.0,1.1
2021-10-27,26.7,1.2,17.4,17.07,1.1999999999999964,1.2
2021-10-28,26.8,0.0,17.1,18.68,1.1999999999999964,1.2
2021-10-29,26.7,0.0,16.8,15.55,1.1999999999999964,1.2
2021-10-30,27.6,0.0,10.2,18.09,0.0,1.2
2021-10-31,27.3,0.2,8.6,15.65,0.19999999999999646,1.4
2021-11-01,27.9,0.3,5.8,16.74,0.49999999999999645,1.7
2021-11-02,26.8,0.7,5.2,15.98,1.1999999999999964,2.4
2021-11-03,27.2,0.0,7.1,17.65,0.9999999999999964,1.2
2021-11-04,27.3,0.0,7.0,17.17,0.6999999999999964,1.2
2021-11-05,26.8,0.0,7.9,18.96,0.0,1.2
2021-11-06,26.3,0.0,8.3,19.14,0.0,1.2
2021-11-07,26.4,0.0,7.2,18.94,0.0,1.0
2021-11-08,26.8,0.0,9.1,18.85,0.0,0.7
2021-11-09,27.1,0.0,8.6,18.61,0.0,0.0
2021-11-10,27.4,0.0,7.9,18.24,0.0,0.0
2021-11-11,27.2,0.0,9.4,16.94,0.0,0.0
2021-11-12,28.1,8.3,10.8,12.9,8.299999999999997,8.3
2021-11-13,22.9,17.5,7.5,4.26,25.799999999999997,25.8
2021-11-14,25.8,17.5,7.7,7.49,43.3,43.3
2021-11-15,23.5,2.9,10.0,5.66,37.9,46.2
2021-11-16,24.1,0.0,10.6,10.39,20.399999999999995,46.2
2021-11-17,25.3,0.0,11.5,16.85,2.8999999999999964,46.2
2021-11-18,26.2,0.0,7.9,16.91,0.0,46.2
2021-11-19,26.8,0.0,8.4,16.28,0.0,37.900000000000006
2021-11-20,27.9,0.0,5.5,13.82,0.0,20.4
2021-11-21,27.4,1.2,7.5,13.07,1.1999999999999964,4.1
2021-11-22,28.3,0.1,7.4,14.85,1.2999999999999965,1.3
2021-11-23,28.4,0.0,8.2,16.48,1.2999999999999965,1.3
2021-11-24,27.7,0.0,6.6,15.62,0.09999999999999645,1.3
2021-11-25,27.5,0.0,10.1,15.92,0.0,1.3
2021-11-26,26.3,0.1,7.9,15.17,0.09999999999999645,1.4
2021-11-27,25.3,0.0,8.0,16.62,0.09999999999999645,1.4
2021-11-28,24.3,0.0,9.0,16.94,0.09999999999999645,0.2
2021-11-29,24.6,0.0,8.2,16.64,0.0,0.1
2021-11-30,24.0,0.0,9.7,16.58,0.0,0.1
2021-12-01,24.1,0.0,11.2,16.54,0.0,0.1
2021-12-02,25.0,0.0,9.2,16.41,0.0,0.1
2021-12-03,24.3,0.0,7.6,12.39,0.0,0.0
2021-12-04,19.4,1.9,12.0,2.76,1.8999999999999964,1.9
2021-12-05,20.3,17.5,17.9,4.44,19.399999999999995,19.4
2021-12-06,24.3,0.1,13.6,12.57,19.499999999999996,19.5
2021-12-07,24.7,0.0,11.1,14.88,17.599999999999998,19.5
2021-12-08,24.4,0.0,12.2,15.53,0.09999999999999645,19.5
2021-12-09,23.2,0.9,13.4,10.11,0.8999999999999965,20.4
2021-12-10,25.5,0.0,5.9,14.91,0.8999999999999965,20.4
2021-12-11,23.8,0.2,7.3,13.27,1.0999999999999965,18.7
2021-12-12,23.2,0.0,8.2,14.23,0.19999999999999646,1.2
2021-12-13,23.3,0.0,8.1,15.43,0.19999999999999646,1.0999999999999999
2021-12-14,22.9,0.0,7.8,15.42,0.0,1.0999999999999999
2021-12-15,22.8,0.0,8.1,15.19,0.0,1.0999999999999999
2021-12-16,21.5,0.0,12.4,15.75,0.0,0.2
2021-12-17,23.2,0.0,11.0,15.97,0.0,0.2
2021-12-18,23.5,0.0,11.6,14.68,0.0,0.0
2021-12-19,21.6,0.0,11.0,15.76,0.0,0.0
2021-12-20,18.8,0.0,8.4,16.41,0.0,0.0
2021-12-21,20.2,0.0,9.8,16.35,0.0,0.0
2021-12-22,21.5,0.0,9.9,16.17,0.0,0.0
2021-12-23,22.4,0.0,6.4,15.97,0.0,0.0
2021-12-24,23.8,0.0,6.4,15.77,0.0,0.0
2021-12-25,25.0,0.1,8.3,14.46,0.09999999999999645,0.1
2021-12-26,24.9,0.5,7.7,13.62,0.5999999999999964,0.6
2021-12-27,24.2,0.0,6.2,12.03,0.5999999999999964,0.6
2021-12-28,23.3,3.7,10.5,12.38,4.199999999999997,4.3
2021-12-29,19.4,15.5,11.6,3.36,19.199999999999996,19.8
2021-12-30,22.3,0.8,8.0,13.21,19.999999999999996,20.6
2021-12-31,21.9,0.0,7.9,12.6,16.299999999999997,20.6
2022-01-01,21.5,0.0,7.7,15.8,0.7999999999999965,20.5
2022-01-02,21.4,0.0,9.0,15.88,0.0,20.0
2022-01-03,22.5,0.0,9.6,16.33,0.0,20.0
2022-01-04,22.9,0.0,8.7,16.21,0.0,16.3
2022-01-05,24.2,0.0,6.9,16.08,0.0,0.8
2022-01-06,25.1,0.0,7.4,15.9,0.0,0.0
2022-01-07,24.1,0.0,8.7,16.09,0.0,0.0
2022-01-08,24.9,0.0,7.6,16.04,0.0,0.0
2022-01-09,25.0,0.0,6.7,15.84,0.0,0.0
2022-01-10,20.7,0.4,6.5,5.54,0.39999999999999647,0.4
2022-01-11,20.9,17.6,10.5,5.85,17.999999999999996,18.0
2022-01-12,21.0,5.9,14.1,9.25,23.9,23.9
2022-01-13,21.5,3.8,6.6,12.66,27.299999999999997,27.7
2022-01-14,18.6,14.9,10.9,5.14,24.599999999999998,42.6
2022-01-15,19.9,1.5,8.2,11.32,20.199999999999996,44.1
2022-01-16,21.3,0.0,9.1,14.42,16.4,44.1
2022-01-17,21.3,0.0,8.9,17.17,1.4999999999999964,43.7
2022-01-18,21.4,0.0,7.6,17.42,0.0,26.1
2022-01-19,22.0,0.0,8.9,17.5,0.0,20.200000000000003
2022-01-20,22.7,0.0,10.5,17.43,0.0,16.400000000000002
2022-01-21,23.3,0.2,10.1,14.76,0.19999999999999646,1.7
2022-01-22,24.4,0.0,10.0,17.05,0.19999999999999646,0.2
2022-01-23,23.3,2.3,13.6,8.26,2.4999999999999964,2.5
2022-01-24,23.0,0.1,14.4,15.65,2.3999999999999964,2.6
2022-01-25,23.0,0.3,8.7,13.84,2.699999999999996,2.9
2022-01-26,22.1,1.4,12.7,13.5,1.7999999999999963,4.3
2022-01-27,20.1,0.0,9.1,18.27,1.6999999999999962,4.3
2022-01-28,19.4,0.0,10.4,18.73,1.3999999999999964,4.1
2022-01-29,21.4,0.0,10.7,18.71,0.0,4.1
2022-01-30,23.1,0.0,9.5,18.96,0.0,1.7999999999999998
2022-01-31,24.9,0.0,11.3,18.96,0.0,1.6999999999999997
2022-02-01,24.7,0.0,13.4,18.86,0.0,1.4
2022-02-02,26.3,0.0,11.3,18.91,0.0,0.0
2022-02-03,26.7,0.0,15.1,18.15,0.0,0.0
2022-02-04,22.1,18.0,21.1,11.7,17.999999999999996,18.0
2022-02-05,21.4,0.0,14.9,19.98,17.999999999999996,18.0
2022-02-06,23.4,0.0,12.3,19.62,17.999999999999996,18.0
2022-02-07,24.8,0.0,11.1,19.65,0.0,18.0
2022-02-08,25.1,0.0,11.6,19.8,0.0,18.0
2022-02-09,26.5,0.0,12.6,18.17,0.0,18.0
2022-02-10,24.0,2.4,11.2,11.36,2.3999999999999964,20.4
2022-02-11,23.2,0.0,13.8,19.79,2.3999999999999964,2.4
2022-02-12,22.9,0.0,11.3,20.85,2.3999999999999964,2.4
2022-02-13,23.5,0.0,9.0,20.66,0.0,2.4
2022-02-14,24.8,0.0,8.1,20.71,0.0,2.4
2022-02-15,25.4,0.0,12.0,20.68,0.0,2.4
2022-02-16,26.2,0.0,11.3,20.2,0.0,2.4
2022-02-17,25.8,0.0,12.2,17.06,0.0,0.0
2022-02-18,26.6,0.0,12.0,20.34,0.0,0.0
2022-02-19,27.0,0.0,14.4,20.18,0.0,0.0
2022-02-20,25.3,1.1,18.4,14.52,1.0999999999999965,1.1
2022-02-21,26.8,0.0,18.4,21.38,1.0999999999999965,1.1
2022-02-22,27.4,0.0,8.2,21.49,1.0999999999999965,1.1
2022-02-23,29.1,0.0,7.6,20.85,0.0,1.1
2022-02-24,30.7,0.0,10.5,19.92,0.0,1.1
2022-02-25,29.5,0.2,14.2,18.78,0.19999999999999646,1.3
2022-02-26,29.4,0.0,8.9,19.96,0.19999999999999646,1.3
2022-02-27,29.9,0.2,16.4,18.57,0.39999999999999647,0.4
2022-02-28,29.8,0.1,14.3,19.97,0.2999999999999965,0.5
2022-03-01,29.5,0.0,10.1,19.32,0.2999999999999965,0.5
2022-03-02,29.9,0.0,8.7,21.03,0.09999999999999645,0.5
2022-03-03,30.5,0.0,10.4,21.33,0.0,0.5
2022-03-04,30.4,0.0,9.4,22.05,0.0,0.30000000000000004
2022-03-05,29.9,0.0,14.1,20.2,0.0,0.30000000000000004
2022-03-06,29.5,0.0,11.3,22.36,0.0,0.1
2022-03-07,30.2,0.0,8.3,22.59,0.0,0.0
2022-03-08,30.6,0.0,10.1,22.89,0.0,0.0
2022-03-09,31.2,0.0,10.5,22.99,0.0,0.0
2022-03-10,30.9,0.0,9.7,23.04,0.0,0.0
2022-03-11,31.1,0.0,13.8,22.34,0.0,0.0
2022-03-12,31.1,0.0,12.7,22.88,0.0,0.0
2022-03-13,31.2,0.0,11.9,23.49,0.0,0.0
2022-03-14,32.8,0.0,8.8,23.53,0.0,0.0
2022-03-15,33.7,0.0,10.0,23.42,0.0,0.0
2022-03-16,34.6,0.0,10.5,23.46,0.0,0.0
2022-03-17,35.7,0.0,10.5,20.02,0.0,0.0
2022-03-18,34.1,0.0,11.5,22.38,0.0,0.0
2022-03-19,34.9,0.0,10.1,23.74,0.0,0.0
2022-03-20,35.7,0.0,13.9,23.03,0.0,0.0
2022-03-21,33.9,0.0,10.9,17.14,0.0,0.0
2022-03-22,34.7,0.0,15.3,18.78,0.0,0.0
2022-03-23,34.7,0.0,14.8,23.84,0.0,0.0
2022-03-24,35.3,0.0,15.9,23.82,0.0,0.0
2022-03-25,34.4,0.0,18.1,17.54,0.0,0.0
2022-03-26,34.3,0.1,16.6,19.37,0.09999999999999645,0.1
2022-03-27,34.8,0.0,14.3,24.75,0.09999999999999645,0.1
2022-03-28,34.8,0.0,16.8,25.11,0.09999999999999645,0.1
2022-03-29,36.0,0.0,12.3,25.07,0.0,0.1
2022-03-30,36.9,0.0,16.2,25.04,0.0,0.1
2022-03-31,36.9,0.0,13.7,24.24,0.0,0.1
2022-04-01,37.1,0.0,14.4,24.25,0.0,0.1
2022-04-02,37.2,0.0,10.8,23.54,0.0,0.0
2022-04-03,36.3,0.0,13.2,23.62,0.0,0.0
2022-04-04,37.3,0.0,15.2,23.82,0.0,0.0
2022-04-05,36.5,0.0,13.6,22.9,0.0,0.0
2022-04-06,36.9,0.0,13.4,24.76,0.0,0.0
2022-04-07,36.3,0.0,9.5,22.52,0.0,0.0
2022-04-08,36.7,0.0,18.1,21.82,0.0,0.0
2022-04-09,36.8,0.0,19.5,23.81,0.0,0.0
2022-04-10,36.7,0.0,20.9,22.83,0.0,0.0
2022-04-11,37.7,0.0,21.1,24.34,0.0,0.0
2022-04-12,37.9,0.0,14.4,22.99,0.0,0.0
2022-04-13,37.6,0.0,16.6,21.63,0.0,0.0
2022-04-14,36.3,1.2,19.6,22.04,1.1999999999999964,1.2
2022-04-15,36.7,0.0,17.0,22.78,1.1999999999999964,1.2
2022-04-16,37.5,0.0,18.4,23.66,1.1999999999999964,1.2
2022-04-17,37.6,0.0,17.7,24.3,0.0,1.2
2022-04-18,39.0,0.0,21.1,25.03,0.0,1.2
2022-04-19,38.3,0.0,16.6,23.78,0.0,1.2
2022-04-20,38.0,0.0,13.4,22.81,0.0,1.2
2022-04-21,37.8,3.8,18.1,21.92,3.7999999999999963,3.8
2022-04-22,33.3,0.9,17.1,22.03,4.699999999999997,4.7
2022-04-23,36.2,0.0,12.7,24.18,4.699999999999997,4.7
2022-04-24,37.6,0.0,16.7,24.77,0.8999999999999965,4.7
2022-04-25,38.5,0.0,11.3,24.46,0.0,4.7
2022-04-26,39.6,0.0,19.5,25.36,0.0,4.7
2022-04-27,38.7,0.0,14.9,23.93,0.0,4.7
2022-04-28,39.9,0.0,13.0,25.02,0.0,0.9
