X,Y,rand_point,fid,DN,elev_1,slope_1,aspect_1,rough_1,tri_1
85.3996873956598,22.1788175054946,1300,411,1,482,23.2671890258789,74.5154724121094,7.55085372924805,32.2490310668945
85.4000756183682,22.1798661206046,1301,411,1,442,16.8199214935303,18.3086719512939,17.830020904541,24.0831890106201
85.3978108895996,22.1782037361304,1302,411,1,464,19.9765930175781,260.259765625,13.9473247528076,26.6645832061768
85.3981381094048,22.1789561169448,1303,411,1,475,20.1492748260498,269.359771728516,8.50568962097168,25.8843574523926
85.4000800050322,22.1784633979042,1304,411,1,470,16.1684398651123,94.0545043945312,17.3618183135986,21.1896209716797
85.3988330597584,22.1798892909768,1305,411,1,465,15.4050712585449,4.49242877960205,10.4266948699951,21.3307285308838
85.3997861418307,22.1792670489257,1306,411,1,477,22.8943252563477,60.3212738037109,8.0784969329834,31.1126976013184
85.5004071664287,22.1785150746188,1307,412,1,449,16.5060367584229,354.985992431641,27.9774169921875,28.5482044219971
85.4994634849081,22.178574630998,1308,412,1,452,15.831503868103,10.5250844955444,25.7757091522217,27.8028774261475
85.4989143719055,22.1788187037028,1309,412,1,440,17.9602222442627,2.28950166702271,15.3863201141357,25.0998001098633
85.4999765746479,22.1787607967582,1310,412,1,432,17.558967590332,3.91093397140503,25.9647216796875,30.8058433532715
85.5009068400255,22.1787513936717,1311,412,1,433,17.7883529663086,4.6300573348999,23.6812171936035,27.9821376800537
85.4983140938508,22.1786995889848,1312,412,1,438,15.0702419281006,347.030670166016,17.3775463104248,21.7944946289062
85.4010087733728,22.1775420465516,1313,413,1,466,15.2426443099976,32.5872116088867,5.23725318908691,19.9749851226807
85.4040923302792,22.1776218672039,1314,414,1,458,15.3361530303955,193.655899047852,5.55492115020752,20.1494407653809
85.4450283980722,22.1778466597032,1315,415,1,493,13.636739730835,54.9293060302734,15.1845388412476,19.1572437286377
85.4901318339921,22.1786406602966,1316,416,1,464,19.6942043304443,32.0466156005859,26.706672668457,37.5233268737793
85.4918789371656,22.1781330968529,1317,416,1,446,17.8663063049316,27.0838394165039,13.7502317428589,24.4131107330322
85.4877605632828,22.1788829870891,1318,416,1,464,15.3020992279053,45.2288246154785,16.1479377746582,22.1810722351074
85.4903642375677,22.1790522676032,1319,416,1,445,25.4200267791748,21.3024673461914,19.8032817840576,36.6060104370117
85.4912846098584,22.1780843934933,1320,416,1,455,20.576150894165,10.601282119751,10.5463256835938,28.1247215270996
85.4884336858477,22.1790412880107,1321,416,1,443,12.143500328064,28.7798843383789,32.3160095214844,17.776388168335
85.4890363256006,22.1786491375863,1322,416,1,474,20.3349571228027,5.34639406204224,37.7083129882812,39.9874992370605
85.4907399642244,22.1782728809928,1323,416,1,449,14.406530380249,49.1270713806152,12.676197052002,23.021728515625
85.4875920100109,22.1794197692242,1324,416,1,458,15.5462942123413,83.2290420532227,15.4017210006714,21.6101837158203
85.4897660839145,22.1789867882621,1325,416,1,452,26.3220348358154,6.01006984710693,19.2455139160156,37.6828880310059
85.3990244556824,22.1779836996543,1326,417,1,490,19.6218681335449,258.726043701172,9.76429176330566,26.4196891784668
85.3986348336847,22.1774296757996,1327,417,1,471,19.6645584106445,262.086608886719,16.7624588012695,26.2488098144531
85.3991700855978,22.1771475064149,1328,417,1,493,15.2818193435669,235.235244750977,16.575855255127,23.9582977294922
85.3986881433704,22.1783351822005,1329,417,1,481,16.5305995941162,246.383926391602,7.65802574157715,23.7276210784912
85.4624167106089,22.1775399671119,1330,418,1,448,15.345890045166,97.7272720336914,5.86462688446045,19.1311264038086
85.4643925734492,22.1787636018329,1331,419,1,446,19.3523807525635,319.355438232422,25.3290309906006,31.5753059387207
85.4641508249289,22.1774051236561,1332,419,1,446,15.467698097229,201.024917602539,17.9316501617432,23.9582977294922
85.463680153262,22.1782415660217,1333,419,1,450,18.8307285308838,269.311157226562,24.5925140380859,25.7293605804443
85.463474802604,22.1787734703437,1334,419,1,432,17.0339469909668,324.715515136719,34.0658340454102,32.0156211853027
85.4634489370214,22.1777227527257,1335,419,1,446,22.4422168731689,248.452270507812,16.1867523193359,30.1496276855469
85.4647206507855,22.1783101989285,1336,419,1,465,16.0056114196777,350.472229003906,24.7241630554199,25.6515102386475
85.5718905922711,22.1783827167111,1337,420,1,483,15.9574565887451,255.04328918457,17.0634422302246,21.470911026001
85.450264506821,22.1768898383559,1338,421,1,481,19.0417003631592,98.8835220336914,14.3594408035278,25.0399684906006
85.4503450541688,22.1773792025651,1339,421,1,483,13.5965538024902,88.05712890625,12.2371654510498,18.788293838501
85.4013916932606,22.1761544830792,1340,422,1,476,15.3020992279053,134.771179199219,11.5168962478638,20.7364406585693
85.5838448773556,22.1780644193845,1341,423,1,533,8.71137046813965,188.097305297852,19.9196243286133,18.2756671905518
85.5842838675371,22.1778639193577,1342,423,1,518,15.185733795166,146.178848266602,15.4973554611206,21.2837963104248
85.4018003753096,22.1769103109218,1343,424,1,462,21.9777565002441,65.3849716186523,13.525806427002,30.7083053588867
85.4019928975832,22.1761058047411,1344,424,1,449,18.8610572814941,93.4402389526367,20.3153400421143,26.5141468048096
85.401380304112,22.1773403097148,1345,424,1,468,15.9285306930542,42.8908233642578,7.45938110351562,20.5669631958008
85.4014766199284,22.1764665995155,1346,424,1,474,15.0560741424561,111.456466674805,18.0440902709961,20
85.4020726572922,22.1756203322869,1347,424,1,447,14.5009117126465,100.042221069336,20.5345497131348,21.3541564941406
85.401948144367,22.1773597971051,1348,424,1,455,16.8252487182617,65.9998092651367,17.2546806335449,22.8035087585449
85.4468037776878,22.1757513464216,1349,425,1,490,15.0303010940552,164.14045715332,10.2186279296875,19.9499378204346
85.5857861624029,22.1766157509111,1350,426,1,491,16.2976188659668,115.766616821289,8.36079692840576,22.0907211303711
85.5858256684284,22.1771936003594,1351,426,1,497,15.4854488372803,110.803382873535,10.476372718811,20.8086528778076
85.4053888863953,22.1744048910224,1352,427,1,475,15.6370315551758,287.034881591797,8.3834867477417,19.9248580932617
85.4055704060578,22.1748633930134,1353,427,1,472,15.7829179763794,297.656524658203,7.48355770111084,20.7123146057129
85.450948920444,22.1752610844734,1354,428,1,485,16.0570125579834,278.189422607422,7.61066341400146,20.9523277282715
85.451071589894,22.1747856961364,1355,428,1,482,12.7807216644287,261.686340332031,9.38662338256836,16.7928562164307
85.3966270666488,22.1740242444882,1356,429,1,467,14.7985134124756,246.202880859375,8.52173614501953,19.9248580932617
85.4922907442457,22.1753791114483,1357,430,1,462,17.0451011657715,127.961967468262,6.4168758392334,21.7944946289062
85.4927382760533,22.1761725279797,1358,430,1,459,15.6741724014282,90.8371887207031,7.02915954589844,20.1246109008789
85.492118039137,22.1747658527916,1359,430,1,456,16.2491321563721,138.206344604492,9.47981452941895,21.3541564941406
85.4927168773319,22.1756476244524,1360,430,1,453,16.5301189422607,125.465019226074,8.92875289916992,21.9544982910156
85.4741754637924,22.1751542183896,1361,431,1,462,17.5022964477539,87.7646484375,5.70824813842773,22.7376346588135
85.4741606531993,22.1740020731043,1362,431,1,460,15.0372133255005,101.443344116211,7.73587322235107,20
85.4744004259216,22.1744276096032,1363,431,1,461,16.45436668396,96.3760452270508,5.80911064147949,21.771541595459
85.4654063198428,22.1759543459094,1364,432,1,457,20.141040802002,296.560943603516,9.94207572937012,28.5131549835205
85.464028661759,22.1746037806943,1365,432,1,460,23.4418258666992,303.258270263672,13.7211894989014,31.3847103118896
85.4648238609718,22.1756889742743,1366,432,1,447,16.5990028381348,299.6787109375,19.4402275085449,21.931713104248
85.4646255745902,22.1747176377686,1367,432,1,467,18.74391746521,313.526062011719,10.6844120025635,25.1197128295898
85.4636781214538,22.1741650397995,1368,432,1,454,22.3748779296875,301.860687255859,12.5698223114014,29.2232780456543
85.4653265983293,22.1750791902249,1369,432,1,475,17.276180267334,303.619171142578,8.22212409973145,22.6495037078857
85.4646685825321,22.1752251885469,1370,432,1,460,21.5162124633789,310.933013916016,6.64012145996094,28.3196048736572
85.4650594285685,22.1765384191793,1371,432,1,449,15.0372133255005,258.556640625,6.80641460418701,19.3390789031982
85.4590660111946,22.1741097153804,1372,433,1,474,15.1663017272949,307.229888916016,6.90427780151367,20.8326663970947
85.4572011493103,22.1739291424936,1373,434,1,491,15.1124095916748,57.902172088623,4.6018533706665,19.4422225952148
85.4911913079372,22.1744341948577,1374,435,1,462,17.5552196502686,131.372024536133,7.17963409423828,22.4499435424805
85.4908760648878,22.1739426409148,1375,435,1,456,15.0439882278442,130.990417480469,9.70639419555664,19.6977157592773
85.4915258186088,22.1748985230615,1376,435,1,462,15.2358055114746,152.638977050781,6.02825164794922,22.0454082489014
85.4910011607706,22.1748724652126,1377,435,1,470,17.1879119873047,134.627410888672,10.2216682434082,22.6715679168701
85.4730239676085,22.1738646925944,1378,436,1,477,16.9266948699951,141.385940551758,7.50555801391602,22.538854598999
85.4727924635626,22.1734450774759,1379,436,1,468,15.0439882278442,130.990417480469,5.27617835998535,20.8086528778076
85.4693786429528,22.1731874495652,1380,437,1,504,16.0672054290771,35.7671279907227,7.3254508972168,24.6170673370361
85.4698974348448,22.1733387047929,1381,437,1,501,16.4459285736084,13.5306539535522,5.72394752502441,21.8174247741699
85.4594382716092,22.1729599114284,1382,438,1,476,16.2822704315186,199.870666503906,15.8809156417847,22.6053085327148
85.4664099217412,22.1731939220454,1383,439,1,502,15.0922164916992,216.3154296875,23.1355972290039,23.5372047424316
85.4657930103042,22.1729453578163,1384,439,1,482,15.3361530303955,193.655899047852,18.097225189209,22.6715679168701
85.4901877967593,22.1731666518802,1385,440,1,457,17.574686050415,153.273712158203,10.0022287368774,24.5967483520508
85.4907111652136,22.1731803033037,1386,440,1,451,16.5277366638184,147.437866210938,11.7126493453979,22.226110458374
85.4047705080061,22.1720859729778,1387,441,1,474,15.4048480987549,143.466232299805,8.86616325378418,20.3469905853271
85.5751172641996,22.1736062200394,1388,442,1,470,15.2362670898438,104.826522827148,12.4554834365845,19.9749851226807
85.4669612590738,22.1725527777612,1389,443,1,498,15.6777086257935,228.902053833008,6.58989524841309,20.5182838439941
85.4309852096851,22.1721954076874,1390,444,1,469,13.1911144256592,263.975494384766,16.1329116821289,18.8414440155029
85.5719984072401,22.1730871171088,1391,445,1,467,15.6839876174927,241.193542480469,5.70763206481934,20.1990089416504
85.403686749106,22.1715258044258,1392,446,1,474,17.8290119171143,139.894027709961,11.7215309143066,23.4307498931885
85.4041097637116,22.1718116485685,1393,446,1,469,15.5917596817017,160.104461669922,11.8811511993408,22.0680770874023
85.5516583700538,22.1730632894759,1394,447,1,437,6.83593654632568,16.7415943145752,11.1588439941406,13.6747941970825
85.5522768562689,22.1730546737759,1395,447,1,430,7.56521224975586,33.5398712158203,21.7991943359375,12.2882061004639
85.551012820134,22.1729550436874,1396,447,1,446,15.4032869338989,349.163421630859,10.0970134735107,20.5912609100342
85.5522664672474,22.1725966543951,1397,447,1,449,15.1505851745605,28.571044921875,18.3184547424316,24.5356884002686
85.39557599271,22.1711680709287,1398,448,1,471,15.6458721160889,67.6282806396484,9.36186790466309,20.688159942627
85.3960805688623,22.1712400127086,1399,448,1,462,15.1933631896973,69.6817932128906,10.9087610244751,19.6468830108643
85.455966165335,22.1718218586768,1400,449,1,505,15.194580078125,120.881156921387,6.08883380889893,19.261360168457
85.5541509367881,22.1725637085661,1401,450,1,436,10.2374277114868,2.73982977867126,14.9405727386475,14.4222049713135
85.3956895578799,22.1708061965616,1402,451,1,474,14.7531623840332,90.8920822143555,12.3375606536865,21.771541595459
85.3957213051707,22.1703458812446,1403,451,1,471,14.9243974685669,112.616218566895,13.3256320953369,22.7596130371094
85.4612218182174,22.1708657915056,1404,452,1,457,17.0080089569092,76.8288879394531,11.4096946716309,23.5584373474121
85.4612115336763,22.1723448340977,1405,452,1,452,21.4714031219482,92.9874649047852,23.0796089172363,31.7332630157471
85.4607564093038,22.1732015745771,1406,452,1,485,22.8641757965088,112.886871337891,33.2872772216797,39.3700408935547
85.461031216247,22.1738460957305,1407,452,1,471,15.0093240737915,86.4933395385742,18.2604541778564,21.5174350738525
85.4612307546599,22.1715985123231,1408,452,1,455,21.1033229827881,84.513557434082,13.1561489105225,27.7668876647949
85.461204207877,22.1734167287854,1409,452,1,470,22.7014255523682,97.8862533569336,26.3700408935547,31.1769142150879
85.4608189593576,22.1727178140048,1410,452,1,472,22.4092540740967,103.219345092773,27.6318626403809,33.3166618347168
85.4607588830186,22.1720672629185,1411,452,1,467,15.9577550888062,94.9351425170898,28.7332630157471,24.7386341094971
85.4029580030637,22.1706027432853,1412,453,1,470,20.0934677124023,170.491561889648,16.9782238006592,29.325756072998
85.4024298713005,22.1707575806265,1413,453,1,471,18.5304183959961,191.890731811523,17.8229141235352,29.068883895874
85.4037539915886,22.1729694414888,1414,453,1,476,20.5238761901855,336.919128417969,19.2740650177002,28.65309715271
85.4029957476935,22.1723413657927,1415,453,1,477,15.6205587387085,318.405426025391,19.0760688781738,21.8860683441162
85.4045256418168,22.1728986784981,1416,453,1,481,15.6617670059204,348.454559326172,23.3271217346191,23.1948261260986
85.4025673845191,22.1725828313812,1417,453,1,461,19.2875366210938,326.285583496094,16.964262008667,25.3179779052734
85.4020243029861,22.1716289769999,1418,453,1,468,20.814001083374,289.532440185547,12.4879636764526,27.9463768005371
85.4017421843497,22.1709393305266,1419,453,1,458,16.9055194854736,263.8046875,18.9839038848877,22.7815723419189
85.4034112959495,22.1708389857017,1420,453,1,473,11.1496105194092,121.335777282715,21.0191326141357,17.1172428131104
85.4019712462315,22.1721080583707,1421,453,1,452,16.4884204864502,288.577178955078,19.579776763916,22.427661895752
85.4615985956703,22.1706298811123,1422,454,1,457,16.4529438018799,1.67513990402222,7.21624565124512,22.3159141540527
85.4620937568058,22.170533022808,1423,454,1,457,15.831503868103,10.5250844955444,8.60460472106934,21.0475654602051
85.3907463439799,22.1723761865736,1424,455,1,456,21.5822906494141,283.791259765625,9.91973495483398,29.9666481018066
85.3909467392186,22.1738141733694,1425,455,1,451,28.6279144287109,288.388885498047,19.0055809020996,41.0243835449219
85.390428040396,22.1719149741072,1426,455,1,449,16.895435333252,296.451721191406,14.0790033340454,22.1359443664551
85.3913061198452,22.1742636068656,1427,455,1,458,26.6853866577148,295.614807128906,27.0080184936523,39.2683067321777
85.390486151809,22.1733430191933,1428,455,1,445,19.5349369049072,266.024353027344,20.2532768249512,25.5538654327393
85.3914070059386,22.1754975934158,1429,455,1,446,18.5532379150391,323.729370117188,14.7994918823242,25.3574447631836
85.3910205984751,22.1713209926164,1430,455,1,466,22.727783203125,268.317352294922,13.5839748382568,31.9374389648438
85.3910077206905,22.1727663104421,1431,455,1,464,24.2649459838867,288.561981201172,17.6494216918945,32.4807624816895
85.3907057913039,22.1704911912507,1432,455,1,471,19.9992542266846,311.653839111328,20.8040313720703,27.2763633728027
85.3922872502368,22.176208183931,1433,455,1,433,7.79674053192139,313.526062011719,17.1913948059082,10.908712387085
85.3960887503322,22.169319622444,1434,456,1,443,13.7372255325317,132.132476806641,21.3602828979492,22.2036037445068
85.3948818492133,22.169249512573,1435,457,1,467,15.3947200775146,129.81201171875,10.5750169754028,19.7737197875977
85.3950423157162,22.1688111727324,1436,457,1,455,15.3779592514038,118.491333007812,10.9580163955688,19.9499378204346
85.3946738856384,22.1688031269384,1437,458,1,468,15.0170841217041,132.25617980957,8.54874801635742,19.0525588989258
85.5572719141164,22.1696343536606,1438,459,1,459,15.1818542480469,20.4847564697266,5.80213165283203,20.0499382019043
85.3939739033569,22.1695709761927,1439,460,1,473,15.2836151123047,295.7919921875,12.345235824585,21.4242858886719
85.393409542004,22.1689620280828,1440,460,1,459,15.4109964370728,260.583587646484,10.4047260284424,19.1311264038086
85.3936451482531,22.1679429513778,1441,460,1,443,15.5951251983643,235.049102783203,25.5124378204346,25
85.3938273829118,22.1686658326703,1442,460,1,463,15.734302520752,237.422378540039,6.25152015686035,20.5426387786865
85.3939310376019,22.1700310485142,1443,460,1,467,15.7122983932495,274.178833007812,8.12760543823242,20.44504737854
85.4546688905184,22.1692056368386,1444,461,1,493,18.1914081573486,124.154922485352,6.69391822814941,23.9165210723877
85.4554285561597,22.1700216874106,1445,461,1,481,19.683084487915,121.048141479492,23.4724769592285,27.349588394165
85.4553889352957,22.1705314319306,1446,461,1,500,23.186637878418,114.908325195312,17.7713432312012,33.1662483215332
85.4556942448689,22.1711022198254,1447,461,1,505,15.3763236999512,149.849136352539,18.6306400299072,26
85.4535032097008,22.1689919834587,1448,461,1,513,17.5305404663086,132.447616577148,12.0416297912598,22.6053085327148
85.4545738608974,22.1698046252629,1449,461,1,504,17.8872127532959,123.982833862305,14.0634984970093,23.1732597351074
85.4539771323588,22.1688152580598,1450,461,1,505,18.1094665527344,135.609771728516,7.00743293762207,23.6220245361328
85.4539708799046,22.1692896197535,1451,461,1,514,16.8738842010498,138.022827148438,13.8752298355103,22.2934970855713
85.4311723936952,22.1679632082347,1452,462,1,469,16.6846618652344,36.1899833679199,10.4020547866821,22.0227146148682
85.4528743779936,22.1682618329299,1453,463,1,525,18.7355175018311,96.9429016113281,22.950008392334,26.1151294708252
85.452747550534,22.1687425219878,1454,463,1,527,15.9203977584839,107.568305969238,22.950008392334,24.1246757507324
85.4527394652141,22.1678042374791,1455,463,1,524,16.8648452758789,94.654411315918,16.9443874359131,23.8327503204346
85.3900352127987,22.1672148905612,1456,464,1,443,16.0278816223145,216.943695068359,,19.078784942627
85.3900425692778,22.1677399405222,1457,464,1,456,17.7018413543701,209.134216308594,,18.3030052185059
85.3905264396418,22.1673864655542,1458,464,1,457,10.4818563461304,197.655990600586,11.852388381958,27.440845489502
85.3934211861127,22.1705647178326,1459,465,1,462,15.9353160858154,138.303817749023,12.208065032959,24.2487106323242
85.393048672387,22.170232055795,1460,465,1,464,16.2045726776123,110.65225982666,19.3149070739746,23.302360534668
85.3922485462286,22.169269479621,1461,465,1,454,15.8718719482422,165.043609619141,12.0479536056519,22.3830299377441
85.3918103905028,22.1687670384092,1462,465,1,456,16.4711380004883,146.305191040039,5.50800323486328,21.6564083099365
85.3912570759252,22.1682147081815,1463,465,1,451,21.3893337249756,119.47029876709,17.7088813781738,30.8382873535156
85.3912326948245,22.1689083306082,1464,465,1,466,19.4951572418213,128.709350585938,17.3883056640625,26.0192241668701
85.391115100014,22.1668905668979,1465,465,1,435,15.2970485687256,137.265045166016,13.7681980133057,21.3072757720947
85.3906309562998,22.1681283910981,1466,465,1,465,17.8062267303467,158.724090576172,21.0423851013184,25.7293605804443
85.3928076768877,22.1706664490516,1467,465,1,480,18.74391746521,133.526062011719,18.4754676818848,24.4744758605957
85.3929276118804,22.1693525619291,1468,465,1,456,16.0278816223145,143.056304931641,13.680721282959,23.366641998291
85.454177942633,22.1679701243975,1469,466,1,490,17.4061260223389,28.8099517822266,17.9218788146973,30.2158889770508
85.4542262327021,22.167506277566,1470,466,1,507,16.1129035949707,34.5970878601074,21.2830772399902,30.6104564666748
85.5589909888421,22.1685593010222,1471,467,1,460,15.071494102478,61.8372497558594,6.25425434112549,19.5959186553955
85.4525528248285,22.1671073602431,1472,468,1,501,19.2015209197998,171.446655273438,9.65460395812988,26.2678508758545
85.451501589311,22.1674772697408,1473,468,1,513,21.6490993499756,193.842208862305,13.7893943786621,31.0322418212891
85.4508319354541,22.1675996261401,1474,468,1,506,19.248498916626,198.001281738281,19.6430835723877,28.4956130981445
85.4521079048168,22.1676169760896,1475,468,1,520,17.0957374572754,196.301559448242,12.0477523803711,23.8117618560791
85.4512206796413,22.1679284832235,1476,468,1,526,15.0303010940552,195.85954284668,26.4567489624023,27.1661548614502
85.4951168107625,22.1680696709233,1477,469,1,482,20.5412578582764,41.923641204834,10.5456256866455,27.3313007354736
85.4944613087297,22.1680738695946,1478,469,1,492,17.9176750183105,15.4858093261719,9.47165107727051,24.1246757507324
85.4950361093162,22.1675109826169,1479,469,1,496,15.7949028015137,74.0152893066406,16.5589866638184,20.9045448303223
85.4947863633795,22.1686419614275,1480,469,1,463,6.48115253448486,37.4408226013184,15.6449918746948,10.4880886077881
85.4939295919881,22.1680689773052,1481,469,1,493,15.9366588592529,352.180816650391,13.0780248641968,21.0950222015381
85.4942160694456,22.1684766063969,1482,469,1,472,15.7234163284302,16.0205039978027,16.6116180419922,22.3830299377441
85.4502882899334,22.1669747106167,1483,470,1,494,16.7276668548584,144.935745239258,14.5863857269287,25.4950981140137
85.4501192718564,22.1674067188746,1484,470,1,514,9.77397632598877,121.57470703125,26.4893798828125,20.0748596191406
85.4960996647363,22.1672378460165,1485,471,1,483,17.2011985778809,71.4671020507812,16.2947120666504,23.0434379577637
85.4959844780703,22.168013982179,1486,471,1,469,15.7962198257446,52.5056533813477,12.7725439071655,21.5406589508057
85.5509844280019,22.1679572787432,1487,472,1,470,16.3147163391113,278.863433837891,20.0543899536133,24.8596057891846
85.5507206677919,22.1683384253717,1488,472,1,455,14.9892015457153,268.245025634766,16.656156539917,21.4242858886719
85.550640972521,22.1676101252418,1489,472,1,458,17.3153076171875,274.525665283203,15.9218597412109,22.912878036499
85.4544613057252,22.166574005111,1490,473,1,505,15.9982089996338,64.5962600708008,6.1447582244873,20.5669631958008
85.4866432936272,22.1671803511117,1491,474,1,486,16.768404006958,348.430541992188,7.97967720031738,23.3238067626953
85.4873121280102,22.1672294230363,1492,474,1,481,12.1209049224854,353.073699951172,12.9857521057129,16.4620780944824
85.4870222358847,22.1668362291771,1493,474,1,500,15.7213335037231,341.214691162109,8.80380058288574,23.4307498931885
85.5514422909111,22.1674193185337,1494,475,1,468,15.9366588592529,187.819198608398,15.2488880157471,22.847318649292
85.4313550250164,22.1663440554228,1495,476,1,473,15.4109964370728,99.4164199829102,11.076135635376,20.6155281066895
85.4315067271516,22.1657824282083,1496,476,1,471,13.7757635116577,99.6264572143555,12.9875965118408,19
85.5591452725522,22.1673651887887,1497,477,1,470,19.1491146087646,21.1304416656494,10.1317081451416,27.964262008667
85.559761329203,22.167351266793,1498,477,1,467,18.1827545166016,16.0205039978027,11.7160797119141,24.9599685668945
85.5601554068563,22.1670150822941,1499,477,1,475,11.8465509414673,75.2799606323242,7.58344650268555,15.3948040008545
85.5594568940634,22.1668900439924,1500,477,1,486,9.52134704589844,50.5392684936523,18.3225269317627,13.2664995193481
85.4857283653393,22.1661361369114,1501,478,1,494,17.1895637512207,336.131103515625,12.3566055297852,23.1516742706299
85.4860129875261,22.1665952114615,1502,478,1,489,15.2358055114746,332.638977050781,15.9621572494507,21.5638580322266
85.5427321369743,22.166357209192,1503,479,1,458,19.0179672241211,77.6367721557617,18.1451988220215,25.826343536377
85.5424868948967,22.1659630616244,1504,479,1,459,12.8489198684692,71.1224517822266,14.5504083633423,18.3303031921387
85.4528397469365,22.1649517625636,1505,480,1,475,15.7703638076782,251.374313354492,16.4614715576172,24.2074375152588
85.4529755542021,22.1657608672804,1506,480,1,491,16.7639865875244,261.389556884766,13.2324018478394,22.7376346588135
85.4531330767116,22.1662149035254,1507,480,1,493,16.5988349914551,267.635192871094,5.94293022155762,21.7025337219238
85.4531298820094,22.1653159032034,1508,480,1,491,15.6809186935425,255.624359130859,13.7193489074707,23.6220245361328
85.4851117005926,22.1653612154024,1509,481,1,498,15.2426443099976,327.412780761719,13.7620296478271,21.8860683441162
85.4474012815427,22.164663286083,1510,482,1,496,15.3046522140503,163.505676269531,9.07783794403076,20.5669631958008
85.5014963132893,22.1650707358817,1511,483,1,470,7.61692953109741,11.1668348312378,18.7212886810303,11.0905361175537
85.5019218064812,22.1652967149825,1512,483,1,465,15.2073221206665,5.46717882156372,14.3417387008667,22.6715679168701
85.4553230908352,22.165371293246,1513,484,1,499,18.7360763549805,54.534984588623,12.6555595397949,23.8327503204346
85.4540940508958,22.1643106733652,1514,484,1,487,15.6132612228394,222.814544677734,13.437819480896,21.0713081359863
85.4545583483863,22.1641072828014,1515,484,1,484,15.1505851745605,208.571044921875,14.4291610717773,21.0950222015381
85.4551808140201,22.1647338273214,1516,484,1,508,16.2347297668457,105.516914367676,17.1550712585449,25.4558448791504
85.4553676076169,22.1642375196485,1517,484,1,497,16.2618427276611,139.375244140625,9.76819801330566,23.3880310058594
85.4542394353109,22.1649378211236,1518,484,1,498,16.5990028381348,240.321273803711,6.55121994018555,21.6333084106445
85.5612461917264,22.1649981331017,1519,485,1,462,20.3192386627197,19.7581615447998,13.4300689697266,27.6405506134033
85.5618905027609,22.1649556884999,1520,485,1,450,18.4612636566162,39.3126792907715,22.0593128204346,27.7308483123779
85.5606345367067,22.1650020707353,1521,485,1,472,16.1332664489746,18.2622947692871,12.9658489227295,23.1084403991699
85.5469034762748,22.1648001367555,1522,486,1,461,19.1412563323975,7.14396286010742,18.3010940551758,26.907247543335
85.5493604063543,22.1647357422187,1523,486,1,471,16.4529438018799,1.67513990402222,8.19738960266113,23.259407043457
85.5498901017036,22.1649497298232,1524,486,1,467,16.5740871429443,40.7415542602539,10.4519090652466,22.7815723419189
85.5489263577096,22.1645335016266,1525,486,1,479,16.9906711578369,334.028076171875,14.4125366210938,24.2693214416504
85.5473290984252,22.1644473466181,1526,486,1,478,17.9840431213379,356.187774658203,22.7732315063477,30.0166625976562
85.5484226410259,22.1645706548266,1527,486,1,475,17.5265426635742,339.183929443359,10.6984214782715,23.8327503204346
85.5500232517189,22.1642553626673,1528,486,1,482,15.194580078125,59.1188468933105,14.4551973342896,21.2367610931396
85.5479236666124,22.1648138832391,1529,486,1,460,17.644567489624,7.01537799835205,14.7456331253052,26.7207775115967
85.3965942165394,22.1624080829857,1530,487,1,438,17.1066074371338,2.41146159172058,13.5696496963501,25.1197128295898
85.3960748498477,22.1624095179294,1531,487,1,434,17.6359004974365,342.619842529297,12.0801734924316,24.9599685668945
85.4612892919388,22.1630293408118,1532,488,1,467,15.185733795166,33.8211517333984,9.10212230682373,20.1742401123047
85.4984094975489,22.1634972962316,1533,489,1,469,17.279354095459,99.8657760620117,17.9655303955078,21.8403301239014
85.4982296487971,22.1644102210897,1534,489,1,477,21.0148944854736,98.5929183959961,15.5779104232788,28.2842712402344
85.4980527292998,22.1630540328751,1535,489,1,470,16.2357788085938,113.217170715332,14.3878288269043,21.3541564941406
85.4983561910786,22.1649514221014,1536,489,1,483,16.8357200622559,93.1067352294922,18.5306854248047,25.690465927124
85.4976133843122,22.1633435390036,1537,489,1,484,15.8984146118164,120.251960754395,10.7041006088257,21.0713081359863
85.4979918697996,22.1638507723736,1538,489,1,480,17.9085369110107,108.49235534668,13.1281766891479,23.0867919921875
85.4745450388885,22.1628682837143,1539,490,1,484,15.3020992279053,314.771179199219,21.073169708252,21.2132034301758
85.4742991404073,22.1624728622592,1540,490,1,496,15.6615419387817,303.758697509766,23.5938549041748,28.2842712402344
85.4713631254831,22.1628390360345,1541,491,1,475,16.0748920440674,5.15650081634521,24.2860012054443,27.0924339294434
85.4718952993428,22.1628217808593,1542,491,1,476,16.9032344818115,356.742858886719,24.3618125915527,26.68332862854
85.4710271917609,22.162495234519,1543,491,1,490,16.6768531799316,357.522552490234,21.2414283752441,24.4948978424072
85.3938782434026,22.1613455164597,1544,492,1,433,13.1581296920776,50.8495941162109,12.6158504486084,17.5499286651611
85.3953154781774,22.1612506912047,1545,493,1,439,17.6218757629395,309.232330322266,8.38055992126465,23.0434379577637
85.3949177282854,22.1609792211723,1546,493,1,439,15.6827116012573,322.050506591797,9.36864376068115,20.6155281066895
85.3954827584346,22.1616910879644,1547,493,1,437,12.6778736114502,304.401824951172,5.77535629272461,16.822603225708
85.4711369779187,22.1618905057462,1548,494,1,496,11.1087551116943,318.737915039062,13.0703639984131,18.6547584533691
85.5209150835328,22.1621071737573,1549,495,1,461,16.1245098114014,103.95085144043,10.1572027206421,21.470911026001
